product_name,country,category,subcategory,price,brand,form,type,size,rating,noofratings
HYDRA BEAUTY CAMELLIA WATER CREAM Illuminating Hydrating Fluid,USA,skincare,moisturizer,4739.18,CHANEL,cream,"combination, dry, normal, oily",30,4.3,12
HYDRA BEAUTY CAMELLIA REPAIR MASK Multi-Use Hydrating Comforting Mask,USA,skincare,mask,5311.15,CHANEL,cream,"combination, dry, normal, oily",51,5,6
HYDRA BEAUTY MICRO CRï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ME Fortifying Replen,USA,skincare,moisturizer,8171,CHANEL,cream,"dry,sensitive,oily,normal",51,5,4
Nï¿½ï¿½ï¿½ï¿½ï¿½ï¿½1 DE CHANEL Re,USA,skincare,moisturizer,9396.65,CHANEL,cream,"combination, dry, normal, oily",52.8,4.6,23
ClarinsMen Active Face Wash,India,skincare,cleanser,1900,Clarins,cream,,125,4.08,18
Purifying Gentle Foaming Cleanser,India,skincare,cleanser,2100,Clarins,cream,,125,4.08,19
Hydrating Gentle Foaming Cleanser,India,skincare,cleanser,2100,Clarins,cream,,125,4.19,18
Soothing Gentle Foaming Cleanser,India,skincare,cleanser,2100,Clarins,cream,,125,4.21,18
Purifying Toning Lotion,India,skincare,toner,2100,Clarins,cream,,200,4.11,11
Soothing Toning Lotion,India,skincare,toner,2100,Clarins,cream,,200,4.11,11
Hydrating Toning Lotion,India,skincare,toner,2100,Clarins,cream,,400,4.11,11
ClarinsMen Exfoliating Cleanser,India,skincare,cleanser,2300,Clarins,cream,,125,4.08,19
White Plus Brightening Creamy Mousse Cleanser,India,skincare,cleanser,2300,Clarins,cream,,150,4.2,19
Lotus Face Treatment Oil,India,skincare,serum,3400,Clarins,cream,,30,4.03,4
Santal Face Treatment Oil,India,skincare,serum,3400,Clarins,cream,,30,4.05,5
Blue Orchid Face Treatment Oil,India,skincare,serum,3400,Clarins,cream,,30,4.09,9
Hydra-Essentiel Silky Moisturizer with Double Hyaluronic Acid,USA,skincare,moisturizer,4003.79,Clarins,cream,"dry,normal",51,4.2,13
Multi-Active Night Moisturizer,USA,skincare,eye treatment,5066.02,Clarins,cream,normal,51,4.8,24
Multi-Active Night Cream - Normal to Combination Skin,India,skincare,moisturizer,5350,Clarins,cream,,50,4.21,11
Extra-Firming Night Cream - All Skin Types,India,skincare,moisturizer,6200,Clarins,cream,,50,4.16,15
Body Fit Anti-Cellulite Contouring & Firming Expert,USA,skincare,moisturizer,6291.67,Clarins,cream,"combination, dry, normal, oily",207,4.7,209
"Extra-Firming Energy, Radiance Boosting Moisturizer",USA,skincare,moisturizer,7599.03,Clarins,cream,"dry,combinational,oily,normal",51,4.3,"1,984"
Extra-Firming Neck & Dï¿½ï¿½ï¿½ï¿½ï¿½ï¿½coll,USA,skincare,eye treatment,7844.16,Clarins,cream,"combination, dry, normal, oily",75,4.7,84
Extra-Firming & Smoothing Night Moisturizer,USA,skincare,moisturizer,8007.58,Clarins,cream,"combination, dry, normal, oily",48,4.6,50
Super Restorative Neck and Dï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,USA,skincare,moisturizer,9478.36,Clarins,cream,"combination, dry, normal, oily",72,4.5,129
Super Restorative Day Moisturizer SPF 20,USA,skincare,moisturizer,10785.72,Clarins,cream,"combination, dry, normal, oily",51,4.7,305
Super Restorative Rose Radiance Moisturizer,USA,skincare,moisturizer,10785.72,Clarins,cream,"combination, dry, normal, oily",51,4.3,132
Travel Size Dramatically Different Moisturizing Lotion+,USA,skincare,moisturizer,531.12,Clinique,cream,"dry,combinational",15,4.4,"5,635"
Travel Size Dramatically Different Oil-Free Gel,USA,skincare,moisturizer,531.12,Clinique,cream,"combinational,oily",15,4.5,349
Clarifying Face Lotion 2 - Dry Combination Mini,USA,skincare,moisturizer,653.68,Clinique,cream,"dry,combinational",60,4.6,"1,600"
Clarifying Face Lotion 3 Mini,USA,skincare,moisturizer,653.68,Clinique,cream,"combinational,oily",60,4.6,"1,131"
New Moisture Surge 100H Auto-Replenishing Hy,India,skincare,moisturizer,1050,CLINIQUE,cream,,15,4.19,11
Take The Day Off Cleansing Balm,India,skincare,cleanser,1200,CLINIQUE,cream,,30,4.19,18
"Take The Day Off Makeup Remover For Lids, Lashes & Lips",India,skincare,cleanser,1200,CLINIQUE,cream,,50,4.21,19
Take The Day Off Charcoal Cleansing Balm,India,skincare,cleanser,1300,CLINIQUE,cream,,125,4.21,19
Moisture Surge 100H Auto-Replenishing Hydrator Moisturizer Mini,USA,skincare,moisturizer,1307.36,Clinique,cream,"combination, dry, normal, oily",15,4.6,"2,858"
Travel Size Clinique Smart Clinical Repair Wrinkle Correcting Cream,USA,skincare,moisturizer,1797.62,Clinique,cream,"combination, dry, normal, oily",15,4.5,"2,221"
Liquid Facial Soap - Combination Oily To Oily,India,skincare,cleanser,2000,CLINIQUE,cream,,200,4.15,15
Anti-Blemish Solutions Cleansin,India,skincare,cleanser,2100,CLINIQUE,cream,,125,4.15,15
Liquid Facial Soap Extra Mild - Dry To Dry Combination,India,skincare,cleanser,2150,CLINIQUE,cream,,200,4.15,15
Liquid Facial Soap Mild - Dry Combination Skin,India,skincare,cleanser,2150,CLINIQUE,cream,,200,4.15,15
Dramatically Different Moisturizing Lotion,India,skincare,moisturizer,2300,CLINIQUE,cream,,25,4.21,20
Anti-Blemish Solutions Clinical Cleari,India,skincare,serum,2350,CLINIQUE,cream,,30,4.18,17
Clarifying Lotion 4 - Oily Skin,India,skincare,toner,2350,CLINIQUE,cream,,200,4.12,11
Fresh Pressed Renewing Powder Cleanser with Pure Vit,India,skincare,cleanser,2500,CLINIQUE,cream,,14,4.15,15
Clarifying Lotion 1.0 Twice A Day Exfoliator,India,skincare,toner,2500,CLINIQUE,cream,,200,4.16,16
Anti-Blemish Solutions Clarifying,India,skincare,cleanser,2500,CLINIQUE,cream,,200,4.19,18
Clarifying Lotion 1 - Dry And Sensitive Skin,India,skincare,toner,2500,CLINIQUE,cream,,400,4.12,11
Anti-Blemish Solutions All-over Clearing Tre,India,skincare,serum,2600,CLINIQUE,cream,,50,4.08,8
Dramatically Different Moisturizing Cream,USA,skincare,moisturizer,2655.58,Clinique,cream,"dry,combinational",51,4.8,"1,095"
Clarifying Lotion 3 - Combination And Oily Skin,India,skincare,toner,2700,CLINIQUE,cream,,200,4.12,11
Clarifying Lotion 2 - Combination And Dry Skin,India,skincare,toner,2700,CLINIQUE,cream,,200,4.14,14
Charcoal Cleanser,India,skincare,cleanser,2850,CLINIQUE,cream,,200,4.15,15
Clarifying Do-Over Peel,USA,skincare,mask,2859.85,Clinique,cream,"dry,combinational,oily",30,4.7,39
Clinique For Men Broad Spectrum SPF 21 Moisturizer,USA,skincare,moisturizer,2941.56,Clinique,cream,"combination, dry, normal, oily",102,4.5,109
Clinique For Men Moisturizing Lotion,USA,skincare,moisturizer,2941.56,Clinique,cream,"dry,combinational",102,4.4,63
Clinique For Men Oil Free Moisturizer,USA,skincare,moisturizer,2941.56,Clinique,cream,"combination, dry, normal, oily",102,4.7,37
Moisture Surge Eye 96-Hour Hydro-Filler Conce,India,skincare,eye treatment,2950,CLINIQUE,cream,,15,4.09,9
New Moisture Surge 100H Auto-Replenishing Hy,India,skincare,moisturizer,3100,CLINIQUE,cream,,50,4.21,11
Moisture Surge Hydrating Lotion,USA,skincare,moisturizer,3268.4,Clinique,cream,"combination, dry, normal, oily",201,4.5,31
Clinique For Men Maximum Hydrator Activated Water-Gel Concentrate,USA,skincare,moisturizer,3595.24,Clinique,cream,"combination, dry, normal, oily",48,4.8,57
Moisture Surge Hydrating Supercharged Concentrate,USA,skincare,moisturizer,3595.24,Clinique,cream,"combination, dry, normal, oily",48,4.5,233
All About Eyes,India,skincare,eye treatment,3600,CLINIQUE,cream,,15,4.09,9
Take the Day Off Cleansing Balm,India,skincare,cleanser,3600,CLINIQUE,cream,,125,4.21,19
Moisture Surge Hydrating Lotion,India,skincare,moisturizer,3680,CLINIQUE,cream,,200,4.19,11
Dramatically Different Hydrating Jelly,India,skincare,moisturizer,4000,CLINIQUE,cream,,50,4.11,11
Even Better Clinical Radical Dark Spot Corrector + Interrupter,India,skincare,moisturizer,4050,CLINIQUE,cream,,30,4.11,11
New Moisture Surge 100H Auto-Replenishing Hy,India,skincare,moisturizer,4300,CLINIQUE,cream,,75,4.19,11
Clinique For Men Anti-Fatigue Hydrating Concentrate SPF 25,USA,skincare,moisturizer,4330.63,Clinique,cream,"combination, dry, normal, oily",48,4,36
Dramatically Different Moisturizing Gel - Oily And Combination Skin,India,skincare,moisturizer,4350,CLINIQUE,cream,,25,4.21,20
Even Better Clinical Brightening Moisturizer,USA,skincare,moisturizer,4820.89,Clinique,cream,"combination, dry, normal, oily",51,3.8,12
Repairwear Laser Focus Cream Broad Spectrum SPF 15 - Very Dry to Dry Combination,USA,skincare,moisturizer,4984.31,Clinique,cream,"dry,combinational",51,4.3,69
Repairwear Laser Focus Line Smoothing Cream Broad Spectrum SPF 15 Combination Oil to Oily,USA,skincare,moisturizer,4984.31,Clinique,cream,"combinational,oily",51,4.3,69
Smart Broad Spectrum SPF 15 Custom-Repair Moisturizer For Combination Oily Skin,USA,skincare,moisturizer,5229.44,Clinique,cream,"combinational,oily",51,4.3,272
Smart Broad Spectrum SPF 15 Custom-Repair Moisturizer - Dry Combination,USA,skincare,moisturizer,5229.44,Clinique,cream,"dry,combinational",51,4.3,272
Smart Broad Spectrum SPF 15 Custom-Repair Moisturizer - Very Dry,USA,skincare,moisturizer,5229.44,Clinique,cream,dry,51,4.3,272
Clinique Smart Clinical Repair Wrinkle Correcting Rich Face Cream,USA,skincare,moisturizer,5556.28,Clinique,cream,dry,51,4.5,"2,221"
New Moisture Surge 100H Auto-Replenishing Hy,India,skincare,moisturizer,5600,CLINIQUE,cream,,125,4.21,11
Clinique Smart Clinical MD Multi-Dimensional Age Transformer Duo Resculpt + Revolumize,USA,skincare,moisturizer,6046.54,Clinique,cream,"dry,sensitive,oily,normal",51,4.3,619
Clinique Smart Clinical MD Multi-Dimensional Age Transformer Resculpt,USA,skincare,moisturizer,6046.54,Clinique,cream,"combination, dry, normal, oily",51,4.2,210
Clinique Smart Clinical MD Multi-Dimensional Age Transformer Revolumize,USA,skincare,moisturizer,6046.54,Clinique,cream,"combination, dry, normal, oily",51,4.3,619
Clinique Smart Clinical Repair Wrinkle Correcting,India,skincare,serum,6100,CLINIQUE,cream,,30,4.18,17
Smart Night Custom Repair Moisturizer - Combination And Oily Skin,India,skincare,moisturizer,7000,CLINIQUE,cream,,50,4.23,22
Smart SPF 15 Custom Repair Moisturizer - Combination And Dry Skin,India,skincare,moisturizer,7300,CLINIQUE,cream,,50,4.22,21
Smart SPF 15 Custom Repair Moisturizer - Combination And Oily Skin,India,skincare,moisturizer,7300,CLINIQUE,cream,,50,4.23,22
Smart Night Custom Repair Moisturizer - Combination And Dry Skin,India,skincare,moisturizer,7400,CLINIQUE,cream,,50,4.23,23
Smart Clinical Multi-Dimensional Age Transformer Duo Resculpt + Revo,India,skincare,serum,8100,CLINIQUE,cream,,50,4.22,18
Smart Clinical Multi-Dimensional Age Transformer Re,India,skincare,serum,8850,CLINIQUE,cream,,15,4.18,17
Smart Clinical Multi-Dimensional Age Transformer Revo,India,skincare,serum,8850,CLINIQUE,cream,,50,4.08,8
Turmeric Illuminating Solution,USA,skincare,mask,1960.22,cocokind,cream,"combination, dry, normal, oily",120,4.8,347
The Retinol 0.1 Cream,USA,skincare,moisturizer,2206.17,COSRX,cream,"dry,combinational,oily,normal",20.1,5,1
Full Fit Propolis Light Cream,USA,skincare,moisturizer,2614.72,COSRX,cream,"combination, dry, normal, oily",65.7,4.2,61
Advanced Body Repair Treatment Ultra,USA,skincare,moisturizer,6863.64,Crepe Erase,cream,"combination, dry, normal, oily",300,3.8,31
Skin Conditioning Lip & Eye Remover Travel Size,India,skincare,cleanser,750,Dear Dahlia,cream,,20,4.21,19
Skin Conditioning Lip And Eye Remover,India,skincare,cleanser,2600,Dear Dahlia,cream,,100,4.16,14
Alpha Hydroxy Acid Overnight Peel,USA,skincare,mask,1551.67,Derma E,cream,"dry,combinational,normal",60,4.5,510
Anti-Wrinkle Retinol Renewal Cream,USA,skincare,moisturizer,1593.35,Derma E,cream,"dry,combinational,normal",120,4.5,298
Scar Gel with Pathenol and Allantoin,USA,skincare,moisturizer,1838.48,Derma E,cream,"combinational,normal",60,4.4,613
Vitamin C Instant Radiance Citrus Facial Peel,USA,skincare,mask,1956.95,Derma E,cream,"dry,combinational,oily,normal",60,4.5,248
Ultra Lift Firming DMAE Moisturizer,USA,skincare,moisturizer,1956.95,Derma E,cream,"combinational,dry,sensitive,normal",60,4.2,488
Vitamin C Radiance-Boosting Renewing Moisturizer,USA,skincare,moisturizer,1956.95,Derma E,cream,"dry,combinational,normal",60,4.4,"1,429"
Vitamin C Intense Antioxidant Night Cream,USA,skincare,eye treatment,2038.66,Derma E,cream,"dry,combinational,normal",60,4.4,542
Ultra Hydrating Antioxidant Day Cream with Hyaluronic Acid,USA,skincare,moisturizer,2410.45,Derma E,cream,"combinational,dry,sensitive,normal",60,3.9,454
Pure Biome Balancing Cream,USA,skincare,moisturizer,2447.21,Derma E,cream,"combination, dry, normal, oily",60,4.9,44
Advanced Peptides and Flora-Collagen Night Moisturizer,USA,skincare,eye treatment,2859.85,Derma E,cream,"dry,combinational,oily,normal",60,4.6,102
MultiVitamin Power Recovery Mask,USA,skincare,mask,1348.22,Dermalogica,cream,"dry,combinational,oily,normal",15,4.6,505
Travel Size Skin Smoothing Cream,USA,skincare,moisturizer,1389.07,Dermalogica,cream,"dry,combinational,normal",15,4.6,"1,440"
Travel Size Intensive Moisture Balance,USA,skincare,moisturizer,1429.93,Dermalogica,cream,"dry,sensitive,normal",15,4.7,"1,334"
Travel Size Sound Sleep Cocoon,USA,skincare,eye treatment,1797.62,Dermalogica,cream,"dry,combinational",10.2,4.5,"1,541"
Clear Start Soothing Hydrating Lotion,USA,skincare,moisturizer,2042.75,Dermalogica,cream,oily,60,4.3,151
Multivitamin Power Recovery Masque,USA,skincare,mask,5311.15,Dermalogica,cream,dry,75,4.6,505
Daily Milkfoliant Exfoliator,USA,skincare,mask,5311.15,Dermalogica,cream,"combination, dry, normal, oily",78,4.7,874
Prisma Protect SPF 30,USA,skincare,moisturizer,5637.99,Dermalogica,cream,"combination, dry, normal, oily",51,4.5,548
PowerBright Overnight Cream,USA,skincare,eye treatment,7108.77,Dermalogica,cream,combinational,51,4.6,294
Age Smart Super Rich Repair,USA,skincare,moisturizer,7680.74,Dermalogica,cream,"dry,combinational",51,4.7,"1,078"
Extra Nighttime Moisture,USA,skincare,eye treatment,3186.69,DHC,cream,"dry,sensitive,normal",45,4.8,333
Astaxanthin All-In-One Collagen Gel,USA,skincare,moisturizer,4330.63,DHC,cream,"combination, dry, normal, oily",126,4.6,419
Super Collagen Cream,USA,skincare,moisturizer,4412.34,DHC,cream,"combination, dry, normal, oily",51,4.8,152
Hydra Life Balancing Hydration - 2 In 1 Sorbet Water,India,skincare,toner,3300,Dior,cream,,175,4.22,21
Forever Perfect Fix Face Mist,India,skincare,moisturizer,4000,Dior,cream,,100,4.14,14
Hydra Life Cooling Hydration - Sorbet Eye Gel,India,skincare,eye treatment,4200,Dior,cream,,15,4.21,11
Cica Recover Balm Balm,India,skincare,moisturizer,4200,Dior,cream,,75,4.11,11
Capture Totale Eye Cream,India,skincare,eye treatment,5900,Dior,cream,,15,4.09,9
Hydra Life Deep Hydration - Sorbet Water Essence,India,skincare,moisturizer,5900,Dior,cream,,40,4.09,9
Capture Totale Super Potent Eye Serum,India,skincare,eye treatment,6500,Dior,cream,,20,4.21,11
Capture Totale Dreamskin 1-Minute Mask,India,skincare,mask,6600,Dior,cream,,75,4.14,14
Capture Youth Lift Sculptor Age-Delay Lifting Serum,India,skincare,serum,7700,Dior,cream,,30,4.19,14
Capture Youth Redness Soother Age-Delay Anti-Redness Soothing Serum,India,skincare,serum,7700,Dior,cream,,30,4.21,8
Capture Youth Age-Delay Plump Filler Plumping Serum,India,skincare,serum,8100,Dior,cream,,30,4.09,7
Capture Youth Matte Maximizer - Age-Defying Mattifying Serum,India,skincare,serum,8100,Dior,cream,,30,4.14,12
Capture Youth Glow Booster Age-Delay Illuminating Serum,India,skincare,serum,8100,Dior,cream,,30,4.19,16
Capture Totale Super Potent Serum,India,skincare,serum,9700,Dior,cream,,50,4.23,20
Capture Totale Dreamskin Care & Perfect,India,skincare,moisturizer,9900,Dior,cream,,30,4.11,11
One Essential Skin Boosting Super Serum,India,skincare,serum,10500,Dior,cream,,30,4.08,8
Diorsnow Essence Of Light Serum,India,skincare,serum,11400,Dior,cream,,30,4.2,17
Hydro Biotic Recovery Sleeping Mask,USA,skincare,mask,4412.34,Dr. Brandt,cream,"dry,combinational,oily,normal",51,4.7,70
Hyaluronic Marine Meltaway Cleanser,India,skincare,cleanser,1400,Dr. Dennis Gross Skincare,cream,,150,4.09,9
Alpha Beta Universal Daily Peel,India,skincare,mask,1800,Dr. Dennis Gross Skincare,cream,,5,4.14,14
Alpha Beta Peel Extra Strength Daily Peel Pads,India,skincare,mask,1800,Dr. Dennis Gross Skincare,cream,,5,4.21,19
Alpha Beta Universal Daily Peel,India,skincare,mask,1800,Dr. Dennis Gross Skincare,cream,,15,4.14,14
Alpha Beta Peel Extra Strength Daily Peel Pads,India,skincare,mask,1800,Dr. Dennis Gross Skincare,cream,,15,4.21,19
Alpha Beta Ultra Gentle Daily Peel Pads for Sensitive Skin,India,skincare,mask,1800,Dr. Dennis Gross Skincare,cream,,30,4.14,14
Alpha Beta Ultra Gentle Daily Peel Pads for Sensitive Skin,India,skincare,mask,1800,Dr. Dennis Gross Skincare,cream,,30,4.21,19
DRx Blemish Solutions Clarifying Mask with Colloidal,India,skincare,mask,2800,Dr. Dennis Gross Skincare,cream,,30,4.14,14
DRx Blemish Solutions Breakout Clearing Gel,India,skincare,serum,4000,Dr. Dennis Gross Skincare,cream,,30,4.09,7
Hyaluronic Marine Dew It All Eye Gel,India,skincare,eye treatment,4800,Dr. Dennis Gross Skincare,cream,,15,4.4,33
Alpha Beta Pore Perfecting & Refining Serum,India,skincare,serum,6500,Dr. Dennis Gross Skincare,cream,,30,4.08,8
Hyaluronic Marine Hydration Booster,India,skincare,serum,7000,Dr. Dennis Gross Skincare,cream,,30,4.08,8
Advanced Retinol + Ferulic Texture Renewal Serum,India,skincare,serum,7400,Dr. Dennis Gross Skincare,cream,,30,4.08,8
Advanced Retinol + Ferulic Overnight Texture Renewal Peel,India,skincare,mask,8000,Dr. Dennis Gross Skincare,cream,,48,4.21,19
Advanced Retinol + Ferulic Overnight Wrinkle Treatment,India,skincare,serum,8600,Dr. Dennis Gross Skincare,cream,,30,4.27,24
Wonderwild Miracle Butter,USA,skincare,moisturizer,3104.98,Drunk Elephant,cream,"combination, dry, normal, oily",60,4.6,95
Daily Hydration Moisturizer,USA,skincare,moisturizer,653.68,e.l.f. Cosmetics,cream,"dry,normal",75.9,4.1,822
Pure Skin Moisturizer,USA,skincare,moisturizer,980.52,e.l.f. Cosmetics,cream,"dry,sensitive,oily,normal",75,4.2,926
Nymph Nectar Superfruit Radiance Balm,USA,skincare,moisturizer,1225.65,Earth Harbor,cream,sensitive,15,4.5,17
Mermaid Milk Nutrient Glow Moisturizer,USA,skincare,moisturizer,1961.04,Earth Harbor,cream,sensitive,30,4.5,14
Soothing Facial Cream,USA,skincare,moisturizer,1630.11,Eczema Honey,cream,"combination, dry, normal, oily",60,4.3,153
Dynamic Resurfacing Facial Pads,USA,skincare,mask,5229.44,ELEMIS,cream,"dry,combinational,oily,normal",12.6,4.7,853
Pro-Collagen Morning Matrix,USA,skincare,moisturizer,11030.85,ELEMIS,cream,"dry,combinational,oily,normal",30,4.6,235
Skin Balancing Exfoliating Cleanser - Combination Skin,India,skincare,cleanser,2450,Elizabeth Arden,cream,,125,4.2,11
Ceramide Purifying Toner,India,skincare,toner,2600,Elizabeth Arden,cream,,200,4.22,21
Ceramide Purifying Cream Cleanser,India,skincare,cleanser,2875,Elizabeth Arden,cream,,125,4.19,11
Visible Difference Peel and Reveal Revitalising Mask,India,skincare,mask,3500,Elizabeth Arden,cream,,50,4.37,18
Ceramide Replenishing Cleansing Oil,India,skincare,cleanser,3500,Elizabeth Arden,cream,,200,4.2,11
Advanced Ceramide Daily Youth Restoring Eye Serum Capsules,India,skincare,eye treatment,5500,Elizabeth Arden,cream,,28,4.09,9
Ceramide Retinol Eye Treatment,India,skincare,eye treatment,6250,Elizabeth Arden,cream,,15,4.09,9
Plump Perfect Ultra Lift and Firm Night Repair And Moisturising Cream,India,skincare,moisturizer,6500,Elizabeth Arden,cream,,50,4.11,11
Ceramide Micro Capsule Skin Replenishing Essence,India,skincare,serum,7150,Elizabeth Arden,cream,,140,4.08,12
Skin Illuminating Brightening Night Capsules With Advanced MI Concentrate,India,skincare,serum,7850,Elizabeth Arden,cream,,100,4.09,7
Anti-Aging Intensive Repair Eye Serum,India,skincare,eye treatment,12900,Elizabeth Arden,cream,,15,4.09,9
Anti-Aging And Intensive Repair Daily Serum,India,skincare,serum,15450,Elizabeth Arden,cream,,30,4.13,12
Yuza Sorbet Day Cream,USA,skincare,moisturizer,4575.76,Erborian,cream,"combination, dry, normal, oily",51,5,1
"Hello, Good Stuff! Cica Face Cream",USA,skincare,moisturizer,571.15,Essence,cream,"combinational,oily,normal",30.3,4,23
DayWear Anti-Oxidant 72H-Hydration Sorbet Moisturizer Creme SPF 15,USA,skincare,moisturizer,4820.89,Estï¿½ï¿½ï¿½ï,cream,"combinational,normal",51,4.3,74
NightWear Plus Anti-Oxidant Night Detox Moisturizer Crï¿½ï¿½,USA,skincare,eye treatment,5147.73,Estï¿½ï¿½ï¿½ï,cream,"combination, dry, normal, oily",51,4.7,399
